OSLIC,DSLIC,VOL,SVC1,SVC2,DASH,SLIC1,SLIC2,SLIC3,SLIC4,SLIC5,SLIC6,SLIC7,SLIC8,SLIC9,SLIC10,SLIC11,SLIC12,SLIC13,SLIC14,SLIC15
7460,1340,1.451,3,3,-,7460,7319,6059,1329,1340,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,6781,1.977,2,2,-,7460,7319,6629,6781,6781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,6780,2.029,2,2,-,7460,7319,6629,6780,6780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,5771,1.451,3,3,-,7460,7319,5719,5719,5719,5771,5771,NA,NA,NA,NA,NA,NA,NA,NA
7460,6900,1.451,2,2,-,7460,7319,6819,6900,6900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,7360,2.187,1,1,-,7460,7319,7360,7360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,6041,2.398,2,2,-,7460,7319,6059,6041,6041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,7160,1.556,2,2,-,7460,7319,7229,7160,7160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,6671,1.503,2,2,-,7460,7319,6629,6629,6671,6671,NA,NA,NA,NA,NA,NA,NA,NA,NA
7460,1820,1.609,4,4,-,7460,7319,1569,1569,1569,1820,1820,NA,NA,NA,NA,NA,NA,NA,NA
7460,1400,1.556,3,3,-,7460,7319,6059,1429,1400,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,9330,1.766,4,4,-,7470,7319,9029,9029,9330,9330,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,5080,1.451,2,2,-,7470,7319,6819,6819,5080,5080,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,6200,1.767,2,2,-,7470,7319,6309,6309,6200,6200,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,6135,1.504,2,2,-,7470,7319,6059,6135,6135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,2570,1.503,3,3,-,7470,7319,6059,2570,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,2241,1.503,3,3,-,7470,7319,2409,2329,2241,2241,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,8080,1.503,2,2,-,7470,7319,8029,8029,8080,8080,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,6671,1.504,2,2,-,7470,7319,6629,6629,6671,6671,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,4423,1.556,3,3,-,7470,7319,4369,4369,4423,4423,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,4560,1.661,3,3,-,7470,7319,4369,4369,4560,4560,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,1720,1.872,3,3,-,7470,7319,1569,1720,1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,5770,1.556,3,2,-,7470,7319,8029,5770,5770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,7200,1.556,2,2,-,7470,7319,7229,7200,7200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,2260,1.503,3,3,-,7470,7319,2409,2409,2260,2260,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,8840,1.451,2,2,-,7470,7319,8719,8719,8840,8840,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,4460,1.451,3,3,-,7470,7319,4369,4369,4460,4460,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,6650,1.662,2,2,-,7470,7319,6629,6629,6650,6650,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,1632,1.503,3,3,-,7470,7319,1569,1632,1632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,8057,1.451,2,2,-,7470,7319,8029,8029,8057,8057,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,9593,1.451,5,5,-,7470,7319,9489,9489,9593,9593,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,4584,1.451,3,3,-,7470,7319,4369,4369,4584,4584,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,5371,2.135,2,2,-,7470,7319,6059,5371,5371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,5486,1.503,3,3,-,7470,7319,6059,5486,5486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,2950,1.556,3,3,-,7470,7319,2749,2749,2950,2950,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,7900,1.609,2,2,-,7470,7319,7319,7900,7900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,9453,1.451,5,5,-,7470,7319,9489,9489,9453,9453,NA,NA,NA,NA,NA,NA,NA,NA,NA
7470,7750,1.504,2,2,-,7470,7319,7709,7709,7709,7750,7750,NA,NA,NA,NA,NA,NA,NA,NA
7470,2780,1.451,3,3,-,7470,7319,2749,2749,2780,2780,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,4566,2.03,3,3,-,7480,7319,4369,4369,4566,4566,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,5140,1.924,2,2,-,7480,7319,6819,6819,5140,5140,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,5600,1.977,3,3,-,7480,7319,6059,5600,5600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,7401,9.609,1,1,-,7480,7319,7401,7401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,7161,1.819,2,2,-,7480,7319,7229,7161,7161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,4730,2.398,3,3,-,7480,7319,4629,4629,4629,4730,4730,NA,NA,NA,NA,NA,NA,NA,NA
7480,8201,1.556,2,2,-,7480,7319,8029,8029,8201,8201,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,5504,1.503,3,3,-,7480,7319,6629,6629,5519,5519,5504,5504,NA,NA,NA,NA,NA,NA,NA
7480,5301,2.504,2,2,-,7480,7319,6059,5301,5301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,2600,2.293,3,3,-,7480,7319,1569,2600,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,5371,3.24,2,2,-,7480,7319,6059,5371,5371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,8641,2.925,3,3,-,7480,7319,8509,8509,8509,8641,8641,NA,NA,NA,NA,NA,NA,NA,NA
7480,9770,1.714,4,4,-,7480,7319,8459,8459,8459,9729,9770,9770,NA,NA,NA,NA,NA,NA,NA
7480,6750,2.767,2,2,-,7480,7319,6629,6750,6750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,4810,2.767,3,3,-,7480,7319,4369,4369,4810,4810,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,5701,2.082,2,2,-,7480,7319,5719,5701,5701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,9223,1.503,4,4,-,7480,7319,9029,9029,9223,9223,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,4720,1.925,3,3,-,7480,7319,4629,4629,4629,4720,4720,NA,NA,NA,NA,NA,NA,NA,NA
7480,5380,1.714,3,3,-,7480,7319,6059,5380,5380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,2832,3.346,3,3,-,7480,7319,2749,2749,2832,2832,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,6842,1.819,2,2,-,7480,7319,6819,6819,6842,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,8332,1.819,3,3,-,7480,7319,8459,8459,8459,8332,8332,NA,NA,NA,NA,NA,NA,NA,NA
7480,2951,4.345,3,3,-,7480,7319,2749,2951,2951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,7340,8.503,1,1,-,7480,7319,7340,7340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,6300,2.082,2,2,-,7480,7319,6309,6309,6300,6300,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,2790,2.24,3,3,-,7480,7319,2749,2790,2790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,1302,2.609,3,3,-,7480,7319,6059,1329,1302,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,9823,2.03,4,4,-,7480,7319,8459,8459,8459,9829,9823,9823,NA,NA,NA,NA,NA,NA,NA
7480,6193,2.135,2,2,-,7480,7319,6309,6193,6193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,5760,1.451,3,3,-,7480,7319,5719,5719,5719,5760,5760,NA,NA,NA,NA,NA,NA,NA,NA
7480,6182,2.187,2,2,-,7480,7319,6059,6182,6182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,5340,3.346,2,2,-,7480,7319,6059,5340,5340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,4961,2.451,3,3,-,7480,7319,6059,4961,4961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,9221,2.556,4,4,-,7480,7319,9029,9029,9221,9221,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,7250,1.977,2,2,-,7480,7319,7229,7250,7250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,6561,2.188,2,2,-,7480,7319,6629,6629,6561,6561,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,5980,3.03,3,3,-,7480,7319,8029,8029,5919,5980,5980,NA,NA,NA,NA,NA,NA,NA,NA
7480,4650,2.714,3,3,-,7480,7319,4629,4629,4629,4650,4650,NA,NA,NA,NA,NA,NA,NA,NA
7480,8531,2.451,3,3,-,7480,7319,8509,8509,8509,8531,8531,NA,NA,NA,NA,NA,NA,NA,NA
7480,7350,9.345,1,1,-,7480,7319,7350,7350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,6220,2.661,2,2,-,7480,7319,6309,6309,6220,6220,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,7263,1.819,2,2,-,7480,7319,7229,7263,7263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,9391,1.503,5,5,-,7480,7319,9489,9489,9391,9391,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,4635,3.766,3,2,-,7480,7319,6059,4635,4635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,6760,2.556,2,2,-,7480,7319,6629,6760,6760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,5501,1.662,3,3,-,7480,7319,6629,6629,5519,5519,5501,5501,NA,NA,NA,NA,NA,NA,NA
7480,4872,2.609,3,3,-,7480,7319,4369,4369,4872,4872,NA,NA,NA,NA,NA,NA,NA,NA,NA
7480,9601,1.451,5,5,-,7480,7319,9489,9489,9489,9589,9601,9601,NA,NA,NA,NA,NA,NA,NA
7480,5660,1.609,3,3,-,7480,7319,6629,6629,6629,5519,5519,5660,5660,NA,NA,NA,NA,NA,NA
7480,5970,2.345,3,3,-,7480,7319,8029,8029,5919,5970,5970,NA,NA,NA,NA,NA,NA,NA,NA
7480,5430,2.451,3,3,-,7480,7319,6059,6059,6059,6059,5430,5430,NA,NA,NA,NA,NA,NA,NA
7480,1410,2.188,3,3,-,7480,7319,6059,1429,1429,1410,1410,NA,NA,NA,NA,NA,NA,NA,NA
7492,8200,1.503,2,2,-,7492,7319,8029,8029,8200,8200,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,7480,2.135,1,1,-,7492,7319,7480,7480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,2811,1.871,3,3,-,7492,7229,2749,2749,2811,2811,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,8057,1.451,2,2,-,7492,7319,8029,8029,8057,8057,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,6561,1.503,2,2,-,7492,7319,6629,6561,6561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,1770,1.451,3,3,-,7492,7229,1569,1770,1770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,8070,1.451,2,2,-,7492,7319,8029,8029,8070,8070,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,4813,1.609,3,3,-,7492,7229,4369,4369,4813,4813,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,7241,1.556,1,1,-,7492,7229,7241,7241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,5340,1.504,2,2,-,7492,7229,6059,5340,5340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,4860,1.556,3,3,-,7492,7229,4369,4369,4860,4860,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,7230,1.714,1,1,-,7492,7229,7230,7230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,1340,1.451,4,3,-,7492,7229,4059,4059,1329,1340,1340,NA,NA,NA,NA,NA,NA,NA,NA
7492,1680,1.451,3,3,-,7492,7229,1569,1569,1680,1680,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,7351,1.556,1,1,-,7492,7319,7351,7351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,7130,1.451,2,2,-,7492,7229,7119,7130,7130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,4584,1.609,3,3,-,7492,7229,4329,4329,4584,4584,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,4230,1.556,2,2,-,7492,7229,4009,4009,4230,4230,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,4737,1.504,2,2,-,7492,7229,4629,4737,4737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,2782,1.451,3,3,-,7492,7229,2749,2749,2782,2782,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,7752,1.609,2,2,-,7492,7319,7709,7709,7709,7752,7752,NA,NA,NA,NA,NA,NA,NA,NA
7492,4210,1.556,2,2,-,7492,7229,4009,4009,4210,4210,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,5860,1.451,3,3,-,7492,7319,5719,5719,5860,5860,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,5460,1.503,3,3,-,7492,7229,6059,5460,5460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,6930,1.451,2,2,-,7492,7319,6819,6930,6930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7492,4243,1.451,2,2,-,7492,7229,4009,4009,4243,4243,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,7260,2.293,2,2,-,7502,7519,7229,7260,7260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,9310,2.082,3,3,-,7502,7519,9029,9310,9310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,5621,1.662,3,3,-,7502,7519,5519,5519,5621,5621,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,1530,2.029,3,3,-,7502,7519,1569,1530,1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,3631,1.451,2,2,-,7502,7519,3609,3631,3631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,8631,1.661,3,3,-,7502,7519,7519,8509,8631,8631,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,5011,1.556,3,2,-,7502,7319,6819,6819,5011,5011,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,7380,1.924,1,1,-,7502,7319,7380,7380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,8521,2.766,3,3,-,7502,7519,7519,8509,8521,8521,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,2861,1.608,3,3,-,7502,7519,7519,2749,2749,2861,2861,NA,NA,NA,NA,NA,NA,NA,NA
7502,6360,1.766,2,2,-,7502,7319,6309,6309,6360,6360,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,6671,1.924,2,2,-,7502,7319,6629,6629,6671,6671,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,2790,1.503,3,3,-,7502,7519,2749,2790,2790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,1482,1.871,4,4,-,7502,7519,1329,1329,1482,1482,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,9711,1.451,4,4,-,7502,7519,9729,9729,9711,9711,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,9240,2.082,3,3,-,7502,7519,9029,9240,9240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,9545,1.925,3,3,-,7502,7519,9489,9489,9545,9545,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,2950,1.925,2,2,-,7502,7519,2919,2950,2950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,7580,2.082,1,1,-,7502,7519,7580,7580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,1340,1.925,4,3,-,7502,7319,6059,1329,1340,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,4105,1.871,3,3,-,7502,7519,7229,4059,4059,4105,4105,NA,NA,NA,NA,NA,NA,NA,NA
7502,2960,2.082,2,2,-,7502,7519,2919,2960,2960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,8941,1.661,4,4,-,7502,7519,8509,8959,8941,8941,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,5502,1.556,3,3,-,7502,7519,5519,5519,5502,5502,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,4885,1.819,3,3,-,7502,7319,6059,6059,6059,4885,4885,NA,NA,NA,NA,NA,NA,NA,NA
7502,7852,1.872,2,2,-,7502,7519,7519,7852,7852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,5653,1.556,3,3,-,7502,7519,5519,5519,5653,5653,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,7240,2.661,2,2,-,7502,7519,7229,7240,7240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,2802,1.819,3,2,-,7502,7519,2919,2802,2802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,7052,1.661,2,2,-,7502,7519,7019,7052,7052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,4690,1.556,3,3,-,7502,7319,4629,4629,4629,4690,4690,NA,NA,NA,NA,NA,NA,NA,NA
7502,2350,1.766,3,3,-,7502,7519,2409,2350,2350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,7940,4.977,2,2,-,7502,7519,7940,7940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,6200,3.293,2,2,-,7502,7319,6309,6309,6200,6200,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,9500,3.503,3,3,-,7502,7519,9489,9489,9500,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,6290,2.451,2,2,-,7502,7319,6309,6309,6290,6290,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,5354,1.872,3,2,-,7502,7319,6059,5354,5354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,4810,1.925,3,3,-,7502,7319,4369,4369,4810,4810,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,2121,1.556,3,3,-,7502,7519,2079,2079,2079,2121,2121,NA,NA,NA,NA,NA,NA,NA,NA
7502,7390,1.556,1,1,-,7502,7319,7390,7390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,4651,5.346,3,2,-,7502,7319,6059,4651,4651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,1471,1.556,4,4,-,7502,7519,1329,1329,1471,1471,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,8750,1.977,2,2,-,7502,7319,8719,8719,8750,8750,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,9931,1.924,4,4,-,7502,7319,8459,8459,8459,9789,9789,9931,9931,NA,NA,NA,NA,NA,NA
7502,8930,1.503,4,3,-,7502,7319,8029,8029,8419,8930,8930,NA,NA,NA,NA,NA,NA,NA,NA
7502,2941,2.188,2,2,-,7502,7519,2919,2941,2941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,2855,1.451,3,3,-,7502,7519,2749,2855,2855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,5941,1.451,3,3,-,7502,7319,8029,8029,5919,5969,5941,5941,NA,NA,NA,NA,NA,NA,NA
7502,8640,1.609,3,3,-,7502,7519,7519,8509,8640,8640,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,8290,1.661,3,3,-,7502,7319,8029,8029,8290,8290,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,7171,1.714,2,2,-,7502,7519,7229,7171,7171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,9330,2.188,3,3,-,7502,7519,9029,9330,9330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,6126,2.24,2,2,-,7502,7319,6059,6126,6126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,1481,1.504,4,3,-,7502,7319,6059,1429,1481,1481,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,2832,1.925,3,3,-,7502,7519,7519,2749,2749,2832,2832,NA,NA,NA,NA,NA,NA,NA,NA
7502,5733,1.451,2,2,-,7502,7319,5719,5733,5733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7502,1731,1.819,3,3,-,7502,7519,1719,1731,1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,5860,3.188,3,3,-,7540,7519,6819,5719,5860,5860,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,7600,9.029,1,1,-,7540,7519,7600,7600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,8350,1.925,4,4,-,7540,7519,8029,9929,8350,8350,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,7590,12.977,1,1,-,7540,7519,7590,7590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,5820,2.608,3,3,-,7540,7519,6819,5719,5820,5820,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,6530,2.819,2,2,-,7540,7519,6629,6629,6530,6530,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,9910,1.766,4,4,-,7540,7519,8029,9929,9910,9910,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,4581,2.188,3,3,-,7540,7519,4629,4629,4629,4581,4581,NA,NA,NA,NA,NA,NA,NA,NA
7540,8460,6.24,3,3,-,7540,7519,8029,8460,8460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,4943,1.662,3,3,-,7540,7519,4369,4943,4943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,5640,1.924,3,3,-,7540,7519,5519,5519,5640,5640,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,9931,1.503,4,4,-,7540,7519,8029,9789,9789,9931,9931,NA,NA,NA,NA,NA,NA,NA,NA
7540,2960,3.398,2,2,-,7540,7519,2919,2960,2960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,5760,1.714,3,3,-,7540,7519,6819,5719,5719,5760,5760,NA,NA,NA,NA,NA,NA,NA,NA
7540,4566,1.556,3,3,-,7540,7519,4369,4566,4566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,5670,2.029,3,3,-,7540,7519,5519,5670,5670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,2890,2.24,3,3,-,7540,7519,2749,2749,2890,2890,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,2855,2.872,3,3,-,7540,7519,2749,2855,2855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,6160,3.082,2,2,-,7540,7519,6059,6160,6160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,8551,2.451,3,3,-,7540,7519,7519,8509,8551,8551,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,4770,3.556,3,2,-,7540,7519,6309,4770,4770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,1530,3.451,3,3,-,7540,7519,1569,1530,1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,4715,4.819,3,3,-,7540,7519,4629,4629,4629,4715,4715,NA,NA,NA,NA,NA,NA,NA,NA
7540,4971,1.609,3,3,-,7540,7519,4369,4971,4971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,6881,2.556,2,2,-,7540,7519,6819,6881,6881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,7752,11.24,2,2,-,7540,7519,7519,7519,7752,7752,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,6780,1.977,2,2,-,7540,7519,6629,6780,6780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,5942,3.082,3,3,-,7540,7519,8029,5919,5942,5942,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,9880,2.556,4,4,-,7540,7519,8029,9929,9880,9880,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,9750,2.766,4,4,-,7540,7519,9729,9750,9750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,9930,4.345,4,4,-,7540,7519,9729,9930,9930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,8450,1.714,3,3,-,7540,7519,8029,8419,8450,8450,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,9822,3.398,4,4,-,7540,7519,9729,9822,9822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,7760,3.135,2,2,-,7540,7519,7519,7519,7760,7760,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,4993,1.504,4,3,-,7540,7519,6059,6059,6059,4993,4993,NA,NA,NA,NA,NA,NA,NA,NA
7540,5380,2.03,3,3,-,7540,7519,6059,5380,5380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,4690,1.504,3,3,-,7540,7519,4629,4629,4629,4690,4690,NA,NA,NA,NA,NA,NA,NA,NA
7540,6390,1.977,2,2,-,7540,7519,6309,6390,6390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,9300,4.45,3,3,-,7540,7519,9029,9300,9300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,9500,1.872,3,3,-,7540,7519,9489,9489,9500,9500,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,6842,1.924,2,2,-,7540,7519,6819,6842,6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,7440,5.872,2,2,-,7540,7519,7319,7440,7440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,7171,1.661,2,2,-,7540,7519,7229,7171,7171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,7050,8.135,2,2,-,7540,7519,7019,7050,7050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,4902,2.293,3,2,-,7540,7519,6059,4902,4902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,9545,1.609,3,3,-,7540,7519,9489,9489,9545,9545,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,6011,1.977,2,2,-,7540,7519,6059,6011,6011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,8590,2.135,3,3,-,7540,7519,8509,8590,8590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,2570,2.398,3,3,-,7540,7519,2409,2409,2570,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,8472,3.924,3,3,-,7540,7519,8029,8419,8472,8472,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,5300,2.398,3,2,-,7540,7519,6059,5300,5300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,4972,1.714,3,3,-,7540,7519,4369,4972,4972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7540,6470,2.872,2,2,-,7540,7519,6629,6629,6470,6470,NA,NA,NA,NA,NA,NA,NA,NA,NA
